,Datetime,Tweet Id,Text,Username
0,2022-09-20 23:43:08+00:00,1572370808584151072,"I been sick all day yesterday n today with high fever and sore throat (my son gave me cooties lol) since my youngest started after school program I was getting ready to pick her up my oldest daughter said ""mom time to go now"" 1/2",DarkSweetLuna
1,2022-09-20 22:30:39+00:00,1572352568780795905,"Well I guess it was bound to happen eventually. Started to get the sniffles and a sore throat on Sunday and tested positive for Covid-19:
🦠 Sore throat 
🦠 Slight fever
🦠 Foggy brain 
🦠 Loss of appetite 
🦠 Hot and cold spells",AStokes_01
2,2022-09-20 21:27:39+00:00,1572336713523146754,@Arteezy13 @Khomotso_milvno @TheFuryOne_ Me neither. All it ever did was give me a sore throat and make me tired.,DocWinston12
3,2022-09-20 20:51:47+00:00,1572327686059724802,"hey friends! v sad news. Unfortunately this morning I woke up with bad congestion and a sore throat. I got tested right away and found out I’m positive for COVID. 😞

We will unfortunately need to move my music video premiere to next Friday, September 30th. https://t.co/4XPYu2KffU",briandubz
4,2022-09-20 16:04:30+00:00,1572255390557147137,"Fervently hoping to an indifferent universe that my sore throat the day before my first international trip since...2005? is fake allergies and not, y'know, anything else.",brottlet
5,2022-09-20 15:09:55+00:00,1572241650742882304,took my mask off for the first time at work got 2 days and ended up with a sore throat. Won’t be doing that again,_BayBey
6,2022-09-20 12:31:02+00:00,1572201666317012993,"@NikiConrad My symptoms were way stronger the second time around
But for the most part I had the same symptoms - started with a sore throat, then everything else all at once.",malorienoelle
7,2022-09-20 02:51:56+00:00,1572055934113026055,I’m ready to give up everything to not have a sore throat,theemrmiracle
8,2022-09-20 01:15:42+00:00,1572031715115429893,@puryear_amy I was nauseous for at least a week. I was out of work/school for two weeks! Headache and sore throat were by far the worst for me. Hope you feel better soon!!!,amandaocel
9,2022-09-19 16:11:39+00:00,1571894799959224321,"My biggest takeaways from @vonorthcom 🎙:

1) Confirmation that the voice-over industry is highly competitive, but filled with kind + supportive people. 

2) Everyone is just kinda winging it.

3) The irony of a sore throat from talking all weekend at a conference.",MaOnTheAir
10,2022-09-19 15:49:04+00:00,1571889118719930368,"I should’ve known this was coming, but worked myself too much into some kinda cold/sore throat thing 🤦🏻‍♀️ boooo",writertina
11,2022-09-19 11:54:06+00:00,1571829987547967492,"Woke up sweating, nauseous, and with a sore throat. Happy Monday",favianemily
12,2022-09-19 09:33:02+00:00,1571794486812094464,"When you've been dealing with allergies and now you have a head cold on top of it...🤣! Don't be alarmed, I took a covid test and came back negative! I feel good overall. It's just a sore throat and congestion. All is well. https://t.co/1P1unDCwZz",Cupcakenukeluv
13,2022-09-19 05:16:10+00:00,1571729841220890625,Chicken soup for a sore throat https://t.co/dWYscqBbn0,recoilnd
14,2022-09-19 02:01:08+00:00,1571680760070914050,"@hanvanzan That happened to us as well. My wife Molly, toddler Willow, and I all came down with sore throat/cough, though my Wife felt worse than us. She tested positive, toddler and I did PCRs every other day foe 14 days, all negative. Coincidental cold.",DrKeltonMcMahon
15,2022-09-19 00:51:07+00:00,1571663141540446208,"@rbfmaddy I had a sore throat from allergies, this is the trick. Buy fresh ginger, slice and or peel it, then boil it. Sip it while it's hot and add honey 🍯 even works when it's cold. If you'll drink at least 10 oz you'll feel better by morning.
Health and blessings 🙏🏼💜 https://t.co/tus6RVrYu5",GillinOakhill
16,2022-09-18 22:41:46+00:00,1571630587806625793,"Sorry for the lack of posting and sh* School life got in the way, plus allergies. I have nasal congestion &amp; sore throat :/ but on the downside I’m going to Disney World for the first time tomorrow hopefully I won’t be too sick to go oof 😅",EmmaBuilds
17,2022-09-18 14:22:34+00:00,1571504959803527169,"@Tuxedo12Liz Thank you, I’ve been drinking a lot of ginger + turmeric tea with honey and they is the only thing that helps my sore throat",StephForrer
18,2022-09-18 14:21:28+00:00,1571504685324050433,"@coolguy1_vt Gosh I’m so sorry to hear that. Did you lose your taste right away? Haven’t lost mine yet but I have a high fever, horribly sore throat and chills 😞",StephForrer
19,2022-09-18 14:20:50+00:00,1571504526007611396,"@turbatn Thanks, I’ve been taking Tylenol for the fever and lots of tea because I have a horribly sore throat 😣",StephForrer
20,2022-09-18 04:56:01+00:00,1571362385776222210,"Man, I’ve been sick 3 weekends since school started back. Stomach bug twice and now bad congestion, sinus pressure, and sore throat. Teaching wreaks havoc on your immune system.",CoachJoshHadden
21,2022-09-18 01:25:47+00:00,1571309479022723072,"@BoxxOfMeng I got it a couple months ago. Also boosted. Got on Paxlovid with the first positive test. Very mild symptoms, a bit of a sore throat at first, never had a fever. Honestly it was milder symptoms than any cold or flu I've ever experienced. Negative after 5 days (w a 2 day rebound).",Dividist
22,2022-09-18 00:02:11+00:00,1571288439672414208,"#Covid finally got me 😔. God I feel terrible. High fever, sore throat, aches, headache. 😩",StephForrer
23,2022-09-17 23:44:12+00:00,1571283913699659782,Have a sore throat so it’s soup 🍲 from a can . Campbells ❣️. Childhood memories,528Dustyrose
24,2022-09-17 23:17:21+00:00,1571277156285554693,@drewcuse @MattPark1 Seems like a dream but my sore throat and throbbing head say otherwise. Worth it,CuseWaterBoy
25,2022-09-17 19:52:38+00:00,1571225637464965123,So my 11yr old son yesterday had a sore throat and high fever went to pick him from school just in case I took a covid test which came out negative. I gave him proper meds for his fever.,DarkSweetLuna
26,2022-09-17 17:50:22+00:00,1571194868512264193,I have a little sore throat and a runny nose I'm suffering more than anyone ever has,princemolder
27,2022-09-17 17:34:10+00:00,1571190790927552512,"After 2 1/2 yrs learning @ home w/o #Covid, my 2 #students back to #school in-person this fall. Immune compromised, indoor-mask-wearing child now sick w/ sore throat &amp; congestion since yesterday - concerned zero #public #health &amp; #safety measures = sick &gt;3 wks despite precautions",maddworldca
28,2022-09-17 12:55:01+00:00,1571120539900727297,"As luck would have it. I didn't get much rest last week &amp; now I am a bit under the weather. Sore throat, a bit of a cough. https://t.co/SDptimtdci",gidgetsgreatest
29,2022-09-17 07:17:28+00:00,1571035593374826496,"@Pure_blood_62 I'm also unvaxxed. Had the C mid Jan. It lasted from Sun. 2 Wed. Sore throat, 1 day fever of 99. Still alive. I took vitamins B, C, D, Magnesium, Zinc. I think natural immunity works better than the jab.",Melissa85027591
30,2022-09-17 02:05:04+00:00,1570956976720588800,"So here’s a random poll on a Friday night. I have talked to multiple folks and the views are so divergent that I want to ask. If you/kid have COVID like symptoms (sore throat, cough) but test negative on RAT would u isolate and how long",nanditabasu2
31,2022-09-16 23:14:41+00:00,1570914096480161792,@glitchedblossom i never got a fever! just a runny nose and a sore throat 😭 my immune system strong but sometimes you know it can catch something,MiguelMvrtinez
32,2022-09-16 22:17:22+00:00,1570899674344849410,"I’ve never screamed lyrics to a song so hard in my life. I now have a sore throat. But I love you guys @LornaShore 

WHERE DO YOU GOOOOOOOOO
WHEN I CLOSE. MY. EEEEEEEYES.",Misfortunato
33,2022-09-16 20:44:41+00:00,1570876347958046721,"Think this maybe a record....9 school days in and we've got sinus pain, headache, and sore throat.",krism1226
34,2022-09-16 20:11:43+00:00,1570868052820135939,I think I have tonsillitis 😭I’ve been having a fever on and off and sore throat the past couple days and I’ve tested my self daily and it’s been negative so I know i didn’t git got,simpliiyvette
35,2022-09-16 19:31:29+00:00,1570857924792307712,"@inSTL118 It's all good, just worried when the drainage sore throat started up.",TallGuyTalks
36,2022-09-16 17:25:02+00:00,1570826106022039555,@MaterialGirl850 Thanks! So far I only have a sore throat so hopefully it stays minor!,sleepyserenade
37,2022-09-16 17:22:11+00:00,1570825386422054912,@MarkEOrtega Totally. It was my third time seeing them and my third time waking up with severe body aches and a sore throat and I would do it 10000x over.,KarisaMaxwell
38,2022-09-16 15:17:13+00:00,1570793936377253888,"Lung biopsy was successful.
They were able to do it down my throat which is pretty cool.  No pain except a sore throat. In recovery now and the Dr and nurses have been awesome! @ TriStar Centennial Medical Center https://t.co/7TnnyHgKXj",circlek
39,2022-09-16 01:55:39+00:00,1570592217697484806,Sore throat and body aches 😭,daddiesteph_
40,2022-09-16 01:14:41+00:00,1570581908563849218,"It only took two and a half years but I finally managed to catch COVID. 🦠 Chills, fever, sore throat, body aches, head aches; this is just miserable. If I lose my sense of taste I’m going to try the Hot Ones challenge, @seanseaevans I’ll let you know if I need you to hook me up.",Bl4ck0psBauer
41,2022-09-16 00:44:42+00:00,1570574363258421249,@katiekastl Yeah my sore throat was the first sign this morning. Popsicles sound divine right now.,hannahdianem
42,2022-09-15 23:28:54+00:00,1570555287547052033,"@MsCecileB I’ve been better , sore throat , cough , drainage",sarge4kentucky
43,2022-09-15 20:23:36+00:00,1570508653597437955,Is this what Covid feels like? Chest on fire? Cough? Sore throat? Aching joints? Ears ache?,hannahdianem
44,2022-09-15 18:39:23+00:00,1570482425968623617,"#COVID finally got me, because I traveled to Europe where no one wears masks, and I stupidly followed the trend. Don’t do it! Day 5 of pretty full on congestion, sore throat, and now cough, with no sign of letting up. Vaxxed and boosted, though I only had the first booster.",afrittspenniman
45,2022-09-15 15:51:08+00:00,1570440086361346048,Sore throat has entered your body 🫠,el_dave21
46,2022-09-15 14:41:43+00:00,1570422616867078147,Not me waking up to a sore throat😭,daddiesteph_
47,2022-09-15 11:55:14+00:00,1570380720865951744,"My little cannot catch a break.
She just got over Covid and had a cough that lasted weeks.  She was great for two days, and now she's down again with high high fever and sore throat. 😫😭",_emmycasey
48,2022-09-15 01:23:01+00:00,1570221618609426432,"The worst of the symptoms hit me in steps in &lt; 1 hr:
Sniffles &amp; sore throat
Sharp sinus pain
Migraine
Chills &amp; body shakes
Fever

Temp went from 97.8 to 101.1 in 10 minutes. This is rough.",morganestes
49,2022-09-14 23:30:06+00:00,1570193201507762176,"My sore throat is finally getting better, and I realize I have 24 hours of freedom left before I suffer again. https://t.co/58or8YoeUw",Psycho_Poptart_
50,2022-09-14 23:09:10+00:00,1570187932153090048,"@sjjackso2 @thorku All of the sudden, I’m coming down with a sore throat",TheRealForno
51,2022-09-14 21:33:43+00:00,1570163912972324864,"@ECLamb I’m good too. I’m hearing that the peopledo have it from Minneapolis are just getting tired/sleepy, sore throat, some stuffiness and that’s it. I guess that’s a good sign that the vaccinations are building up something in the population. Still it’s dangerous for too many people",DNewbysjournal
52,2022-09-14 17:57:04+00:00,1570109391860531200,Woke up with a sore throat 😭,jofni_flores
53,2022-09-14 15:56:18+00:00,1570078999770189827,Nice warm English breakfast tea latte helping with the sore throat. #covidsucks https://t.co/M0uDcauX3e,artsproul
54,2022-09-14 14:17:54+00:00,1570054234460012544,they'll never understand how hard it is to wake up every day with a sore throat as a white boy,tacopelll
55,2022-09-14 11:19:35+00:00,1570009360847503361,Nothing like going from a sore throat to a cough. Stupid sickness.,FireMaiden4
56,2022-09-14 06:55:47+00:00,1569942974527848448,I’m fairly certain I have covid( Hana at home tested positive and Eve got tests on Thursday) and I mostly felt tired and a sore throat but now I feel nauseous 🫠🫠🫠,OverStuffdModel
57,2022-09-14 03:39:22+00:00,1569893542792921089,I have the worst sore throat rn,vxo101
58,2022-09-14 03:06:32+00:00,1569885281884446722,"@freyas_house @NateSilver538 Lots of volunteers for the human trial!   Stick with good old sunlight,
Exercise and an immune system to conquer this potential sore throat",Mikeforhawks
59,2022-09-14 02:32:02+00:00,1569876599318937600,"@ChrisDJackson Honey, lemon in hot water and a silk scarf worn until the sore throat has passed!",jessicanolanbow
60,2022-09-14 01:44:41+00:00,1569864682923499524,I rather have a stuffy nose vs a sore throat all day every day.,rolanda239
61,2022-09-14 00:50:54+00:00,1569851148231938048,i have the worst sore throat of all time,pr0pheta_
62,2022-09-13 22:54:31+00:00,1569821859222376449,"@ChellieShell @AllRiseOWN @TelevisionAcad @SimoneMissick @QueenSugarOWN Girrl, I haven’t watch an episode of Queen Sugar! If I start now, I will be lost! Well, is @Oprah making a guest appearance? This caregiver is coming down with a cold, bad cough and sore throat! I am going load up on vitamin C,E and zinc and rest up!",macandpat
63,2022-09-13 22:27:48+00:00,1569815134721417217,@aminorjourney Bad air can cause sore throat..burning eyes tiredness.,rossy65
64,2022-09-13 22:03:14+00:00,1569808951490772994,"@iamblackbear Oh dear, Hot tea, Advil ( is your best friend) I just went thru the worst sore throat pain all week :(",EmmaGrimolfson
65,2022-09-13 20:47:45+00:00,1569789957849464833,"@Sasquatch80 Apparently it’s a TERRIBLE pollen season (which I can totally feel, oof). I’ve had post-nasal drip constantly and it got into my chest, so I’ve been coughing shit up for 2 weeks. If I open the window or go outside I immediately have a horrible sore throat. I’m OVER IT!",katie_cammm
66,2022-09-13 19:58:48+00:00,1569777636724953090,"@triaxmax Honestly I had a sore throat during our last podcast. That’s what I get for going to a concert the night before Iowa State and Iowa.  

Farrrr from bored",DavidEickholt
